n,n_clusters,k,dim,avg_score
1000,3,4,2,0.6967685778298827
1000,3,5,2,0.511033304348577
1000,3,6,2,0.32371839059776947
1000,3,7,2,0.33181597170373495
1000,3,8,2,0.3396899557035691
1000,3,9,2,0.3470689023908967
1000,3,10,2,0.34322072331920117
1000,3,2,2,0.6370102759069446
1000,3,3,2,0.6496463941788081
1000,3,4,2,0.5222512293491728
1000,3,5,2,0.396563738667471
1000,3,6,2,0.32785337916609214
1000,3,7,2,0.3432051506028389
1000,3,8,2,0.35054176598405334
1000,3,9,2,0.3489547660878813
1000,3,10,2,0.3537341227150592
1000,3,2,2,0.7716990382749278
1000,3,3,2,0.6497455156869526
1000,3,4,2,0.483138705286975
1000,3,5,2,0.38874635610731595
1000,3,6,2,0.31713546030658585
1000,3,7,2,0.3337747434543431
1000,3,8,2,0.33966499273165696
1000,3,9,2,0.33270684359131986
1000,3,10,2,0.3332493647044412
1000,3,2,2,0.6759379835765669
1000,3,3,2,0.8262172615571145
1000,3,4,2,0.6551591276135889
1000,3,5,2,0.4936965552800001
1000,3,6,2,0.31458514508872815
1000,3,7,2,0.331846264649236
1000,3,8,2,0.3321076218925507
1000,3,9,2,0.3330166306671517
1000,3,10,2,0.34047952235172035
1000,3,2,2,0.8185873726792218
1000,3,3,2,0.5864782533653012
1000,3,4,2,0.5139849379985185
1000,3,5,2,0.34646401969594615
1000,3,6,2,0.33104372893123857
1000,3,7,2,0.3357958480277121
1000,3,8,2,0.3259263911031414
1000,3,9,2,0.3289918448068706
1000,3,10,2,0.3258946733194924
1000,3,2,2,0.7816604815983762
1000,3,3,2,0.8146400858921682
1000,3,4,2,0.6573944644293588
1000,3,5,2,0.4654534657957955
1000,3,6,2,0.31716408673653096
1000,3,7,2,0.32626188780208754
1000,3,8,2,0.33011689694765656
1000,3,9,2,0.32837470505586874
1000,3,10,2,0.33041517244858404
1000,3,2,2,0.8348421497166592
1000,3,3,2,0.7342732909945423
1000,3,4,2,0.6161173091750991
1000,3,5,2,0.5068311064999887
1000,3,6,2,0.31086918140659286
1000,3,7,2,0.32606831897074845
1000,3,8,2,0.337309341055904
1000,3,9,2,0.3426551579881708
1000,3,10,2,0.3458992431798522
1000,3,2,2,0.6317909387730601
1000,3,3,2,0.823953546762621
1000,3,4,2,0.6539242088409704
1000,3,5,2,0.4868179168492842
1000,3,6,2,0.31955107480474415
1000,3,7,2,0.32711201976477566
1000,3,8,2,0.3345498996266811
1000,3,9,2,0.34200409713928226
1000,3,10,2,0.3384558715751348
1000,3,2,2,0.7501066901881294
1000,3,3,2,0.553394768272522
1000,3,4,2,0.4888236102164743
1000,3,5,2,0.3411300327675875
1000,3,6,2,0.32768213740845253
1000,3,7,2,0.331462230270784
1000,3,8,2,0.3391317440211029
1000,3,9,2,0.3369665768764522
1000,3,10,2,0.33492256767350503
1000,3,2,2,0.6439364287999593
1000,3,3,2,0.6960319554700393
1000,3,4,2,0.5567639119305579
1000,3,5,2,0.4354584806235621
1000,3,6,2,0.31745748687530934
1000,3,7,2,0.32640562276274104
1000,3,8,2,0.3356548385883798
1000,3,9,2,0.3326447148589074
1000,3,10,2,0.33583076539841233
1000,3,2,2,0.6406179933766046
1000,3,3,2,0.7657810706406963
1000,3,4,2,0.6131078329010972
1000,3,5,2,0.45627406887690863
1000,3,6,2,0.3247949634237634
1000,3,7,2,0.3320031462034009
1000,3,8,2,0.341219985878289
1000,3,9,2,0.35109251872831204
1000,3,10,2,0.3519021829793938
1000,3,2,2,0.782899158218623
1000,3,3,2,0.4886040253532634
1000,3,4,2,0.48454591619126985
1000,3,5,2,0.33608600222457213
1000,3,6,2,0.3283004728787495
1000,3,7,2,0.33358737668053895
1000,3,8,2,0.331204289476271
1000,3,9,2,0.3314028948816174
1000,3,10,2,0.3321122844488589
1000,3,2,2,0.7064457661485698
1000,3,3,2,0.8744137164989697
1000,3,4,2,0.693874246590222
1000,3,5,2,0.5002712262571444
1000,3,6,2,0.3244913029234614
1000,3,7,2,0.3274372364962153
1000,3,8,2,0.33318695760416384
1000,3,9,2,0.33535781139871856
1000,3,10,2,0.3369807211128879
1000,3,2,2,0.6547109520393359
1000,3,3,2,0.7832970075530205
1000,3,4,2,0.6290513408675438
1000,3,5,2,0.47925590687990544
1000,3,6,2,0.32212683350009724
1000,3,7,2,0.3344538722732464
1000,3,8,2,0.3443051569627271
1000,3,9,2,0.3434507194259876
1000,3,10,2,0.34331432147392865
1000,3,2,2,0.7297680871767698
1000,3,3,2,0.8501992398318811
1000,3,4,2,0.6724559267067212
1000,3,5,2,0.49512671360510624
1000,3,6,2,0.3148387184546829
1000,3,7,2,0.325171145744593
1000,3,8,2,0.33499699129219845
1000,3,9,2,0.33891150119576047
1000,3,10,2,0.33479644501292966
1000,4,2,2,0.5932073362556364
1000,4,3,2,0.7177372919490308
1000,4,4,2,0.6651028441865844
1000,4,5,2,0.5967925326631257
1000,4,6,2,0.5437030391802519
1000,4,7,2,0.4509155118268361
1000,4,8,2,0.3351179368859448
1000,4,9,2,0.3428669713233942
1000,4,10,2,0.3413851541617493
1000,4,2,2,0.6978327162516055
1000,4,3,2,0.7166454091706422
1000,4,4,2,0.738370743315181
1000,4,5,2,0.6370351156860818
1000,4,6,2,0.5315497651038591
1000,4,7,2,0.42670130190958283
1000,4,8,2,0.3370595755055109
1000,4,9,2,0.3426721644106731
1000,4,10,2,0.3405315783106274
1000,4,2,2,0.6087666831617407
1000,4,3,2,0.6651186562134664
1000,4,4,2,0.8378001111542283
1000,4,5,2,0.7033815242476308
1000,4,6,2,0.5801089854309844
1000,4,7,2,0.4477705104495301
1000,4,8,2,0.31862157863620383
1000,4,9,2,0.33075376596815587
1000,4,10,2,0.33759555219209175
1000,4,2,2,0.6642169555852506
1000,4,3,2,0.8606950698090997
1000,4,4,2,0.624387036102461
1000,4,5,2,0.6041684467506371
1000,4,6,2,0.46117359409140773
1000,4,7,2,0.48001491550732234
1000,4,8,2,0.34943917062354196
1000,4,9,2,0.3521480985830635
1000,4,10,2,0.3392541441382068
1000,4,2,2,0.5130730114699552
1000,4,3,2,0.6105999277427339
1000,4,4,2,0.756138757924357
1000,4,5,2,0.6480926547998556
1000,4,6,2,0.5426197281366191
1000,4,7,2,0.44483405943422283
1000,4,8,2,0.3320142447238475
1000,4,9,2,0.3384643743343353
1000,4,10,2,0.34677009053391944
1000,4,2,2,0.7419960781736551
1000,4,3,2,0.7538288922347686
1000,4,4,2,0.626492142720388
1000,4,5,2,0.5599953339365233
1000,4,6,2,0.4313910774452823
1000,4,7,2,0.3347267635437063
1000,4,8,2,0.33010877467935795
1000,4,9,2,0.3373684762661918
1000,4,10,2,0.3372805389825322
1000,4,2,2,0.7128668675972819
1000,4,3,2,0.6565128521364002
1000,4,4,2,0.6753267368200588
1000,4,5,2,0.603260875766472
1000,4,6,2,0.5162164836682411
1000,4,7,2,0.37813784054534666
1000,4,8,2,0.32217933616499306
1000,4,9,2,0.33367025273205664
1000,4,10,2,0.3363376284757728
1000,4,2,2,0.7351862493381092
1000,4,3,2,0.7583652660277477
1000,4,4,2,0.7172250771624921
1000,4,5,2,0.6217618037294057
1000,4,6,2,0.46538425381099874
1000,4,7,2,0.3672732103077783
1000,4,8,2,0.3107317959287456
1000,4,9,2,0.33234035074425844
1000,4,10,2,0.33285682965104124
1000,4,2,2,0.7012982919063824
1000,4,3,2,0.7043860316655441
1000,4,4,2,0.532906121812087
1000,4,5,2,0.5244789624261845
1000,4,6,2,0.4020720506454221
1000,4,7,2,0.3235449614391206
1000,4,8,2,0.3383141684869032
1000,4,9,2,0.32778922865981636
1000,4,10,2,0.3350713534336505
1000,4,2,2,0.5427968026651954
1000,4,3,2,0.7124675797957072
1000,4,4,2,0.7882271041875211
1000,4,5,2,0.6795032090943139
1000,4,6,2,0.578855437923271
1000,4,7,2,0.46164184093587957
1000,4,8,2,0.32408351483625586
1000,4,9,2,0.33244944310048663
1000,4,10,2,0.3315662961265326
1000,4,2,2,0.6719862426602242
1000,4,3,2,0.616329967814202
1000,4,4,2,0.5036160342839064
1000,4,5,2,0.4754265571791701
1000,4,6,2,0.38461666216533397
1000,4,7,2,0.32949073988930766
1000,4,8,2,0.3275658083036665
1000,4,9,2,0.331953143739971
1000,4,10,2,0.3370220191660222
1000,4,2,2,0.5754831978246091
1000,4,3,2,0.7333245893699858
1000,4,4,2,0.8296817261909396
1000,4,5,2,0.7041983370329375
1000,4,6,2,0.5806641022548706
1000,4,7,2,0.44638947882150104
1000,4,8,2,0.32935624829886095
1000,4,9,2,0.3369561470077199
1000,4,10,2,0.34129852757880774
1000,4,2,2,0.6479085257742646
1000,4,3,2,0.7450277560569943
1000,4,4,2,0.7556193614842669
1000,4,5,2,0.6725316594893599
1000,4,6,2,0.5579946372784215
1000,4,7,2,0.47401935816150137
1000,4,8,2,0.3404932881096298
1000,4,9,2,0.351537754924046
1000,4,10,2,0.35488467152966985
1000,4,2,2,0.5954670465363293
1000,4,3,2,0.7687408939225902
1000,4,4,2,0.578506796924742
1000,4,5,2,0.5583417620860439
1000,4,6,2,0.45737467938916887
1000,4,7,2,0.335467160219627
1000,4,8,2,0.32716814596959576
1000,4,9,2,0.32587203502940487
1000,4,10,2,0.3297553508682968
1000,4,2,2,0.6017196684330882
1000,4,3,2,0.6013185485885603
1000,4,4,2,0.7332108571105539
1000,4,5,2,0.6156565551596492
1000,4,6,2,0.507149051843407
1000,4,7,2,0.411431455726005
1000,4,8,2,0.3218011323721463
1000,4,9,2,0.32795535195876824
1000,4,10,2,0.3354190035670139
1000,4,2,2,0.4960310592813826
1000,4,3,2,0.5862424700154444
1000,4,4,2,0.5892760116773037
1000,4,5,2,0.5090761929531156
1000,4,6,2,0.41512305360877305
1000,4,7,2,0.36393781559800814
1000,4,8,2,0.31606582452169746
1000,4,9,2,0.3185346704766423
1000,4,10,2,0.32884971536339697
1000,4,2,2,0.662019044594568
1000,4,3,2,0.732444021218928
1000,4,4,2,0.643737807985414
1000,4,5,2,0.592615226974862
1000,4,6,2,0.4876745326032701
1000,4,7,2,0.3763906390908451
1000,4,8,2,0.33319747264880345
1000,4,9,2,0.34324496905747814
1000,4,10,2,0.3563177896663012
1000,4,2,2,0.7176813630093702
1000,4,3,2,0.7365592999839539
1000,4,4,2,0.6759504953538926
1000,4,5,2,0.5860018820773162
1000,4,6,2,0.5686475056961477
1000,4,7,2,0.44459618192222294
1000,4,8,2,0.33017964370840286
1000,4,9,2,0.33363785308945093
1000,4,10,2,0.33687153904052264
1000,4,2,2,0.6957421378109321
1000,4,3,2,0.7766743943782628
1000,4,4,2,0.5812076101889936
1000,4,5,2,0.5609517602817844
1000,4,6,2,0.46073050908433993
1000,4,7,2,0.33898093001956386
1000,4,8,2,0.33182132863552066
1000,4,9,2,0.3357616897496572
1000,4,10,2,0.343329788541158
1000,4,2,2,0.7057898451103085
1000,4,3,2,0.7222525717430341
1000,4,4,2,0.7457442649017954
1000,4,5,2,0.6327988160219208
1000,4,6,2,0.5296294625589973
1000,4,7,2,0.41843826741136597
1000,4,8,2,0.32259535693942026
1000,4,9,2,0.3331078150339839
1000,4,10,2,0.34248254699463787
1000,4,2,2,0.8394178660240116
1000,4,3,2,0.6287207900681236
1000,4,4,2,0.5641075080680508
1000,4,5,2,0.5016736108153435
1000,4,6,2,0.3605721850182819
1000,4,7,2,0.3558671446290521
1000,4,8,2,0.34050392271620694
1000,4,9,2,0.3498867896952812
1000,4,10,2,0.34573792091859235
1000,4,2,2,0.7104101315469982
1000,4,3,2,0.5680318498918098
1000,4,4,2,0.3702835087401359
1000,4,5,2,0.3364655487081515
1000,4,6,2,0.3407103905256516
1000,4,7,2,0.3408142529140107
1000,4,8,2,0.3455945207372723
1000,4,9,2,0.34555437400156563
1000,4,10,2,0.3427906318419914
1000,4,2,2,0.5933683745196751
1000,4,3,2,0.754959532095447
1000,4,4,2,0.7907965717140963
1000,4,5,2,0.661744918599543
1000,4,6,2,0.5610632069189008
1000,4,7,2,0.4423667226979485
1000,4,8,2,0.3127034556789628
1000,4,9,2,0.3228153440354934
1000,4,10,2,0.32577010773089266
1000,4,2,2,0.7351170200878685
1000,4,3,2,0.8042270367979777
1000,4,4,2,0.6645439989580455
1000,4,5,2,0.5896508410888514
1000,4,6,2,0.4690355444594268
1000,4,7,2,0.3575605999662905
1000,4,8,2,0.3330963011413771
1000,4,9,2,0.3408159140516234
1000,4,10,2,0.34199827991093434
1000,4,2,2,0.6859224440129569
1000,4,3,2,0.632570714407628
1000,4,4,2,0.647570219817039
1000,4,5,2,0.5624076404325672
1000,4,6,2,0.44096917895076027
1000,4,7,2,0.3868649364601243
1000,4,8,2,0.3284295026704504
1000,4,9,2,0.324843164871618
1000,4,10,2,0.3344828915507751
1000,4,2,2,0.8577228372511252
1000,4,3,2,0.7024362705074562
1000,4,4,2,0.46274486945945215
1000,4,5,2,0.4421967369587959
1000,4,6,2,0.3601630812497258
1000,4,7,2,0.36484722216978843
1000,4,8,2,0.33800131988619814
1000,4,9,2,0.3456470995245487
1000,4,10,2,0.3432846701563913
1000,4,2,2,0.6882347902123608
1000,4,3,2,0.6763582122760783
1000,4,4,2,0.7580709564924807
1000,4,5,2,0.6288019858804202
1000,4,6,2,0.5316876312634006
1000,4,7,2,0.42553808093096757
1000,4,8,2,0.3365966616723923
1000,4,9,2,0.3440962406119071
1000,4,10,2,0.3456127304390705
1000,4,2,2,0.6116533019503416
1000,4,3,2,0.593679802413193
1000,4,4,2,0.7481193135262981
1000,4,5,2,0.6334888604031723
1000,4,6,2,0.5188434847375485
1000,4,7,2,0.4192742301822538
1000,4,8,2,0.3288279801645727
1000,4,9,2,0.3360618316497366
1000,4,10,2,0.3378330006073152
1000,4,2,2,0.5092572720445503
1000,4,3,2,0.660192519557131
1000,4,4,2,0.7529045486409253
1000,4,5,2,0.6370698116369427
1000,4,6,2,0.5252927413924559
1000,4,7,2,0.4280560082224521
1000,4,8,2,0.3286573212265561
1000,4,9,2,0.3355671813868032
1000,4,10,2,0.34293497464587913
1000,4,2,2,0.704236989993489
1000,4,3,2,0.7324482414474367
1000,4,4,2,0.5331966494805354
1000,4,5,2,0.5334082402377299
1000,4,6,2,0.4470127848747443
1000,4,7,2,0.3287253904318037
1000,4,8,2,0.3345603461157018
1000,4,9,2,0.34562658644338573
1000,4,10,2,0.33778480870922944
1000,4,2,2,0.6306008461789293
1000,4,3,2,0.8164458950585454
1000,4,4,2,0.6730965310957526
1000,4,5,2,0.5428588054114314
1000,4,6,2,0.46913627524768153
1000,4,7,2,0.33377071715105067
1000,4,8,2,0.3216527091718901
1000,4,9,2,0.32531317925970626
1000,4,10,2,0.33321653203261303
1000,4,2,2,0.6888731194748524
1000,4,3,2,0.6226561852009425
1000,4,4,2,0.5872666342050255
1000,4,5,2,0.5062231906191451
1000,4,6,2,0.4202898174786416
1000,4,7,2,0.3913643739606796
1000,4,8,2,0.3303030097486838
1000,4,9,2,0.33798419845437094
1000,4,10,2,0.34498125114854494
1000,4,2,2,0.647892640793623
1000,4,3,2,0.6730083035749302
1000,4,4,2,0.6960197657019134
1000,4,5,2,0.6001859660609162
1000,4,6,2,0.4924786438730181
1000,4,7,2,0.3918710868823437
1000,4,8,2,0.3285812847704
1000,4,9,2,0.3381828248609347
1000,4,10,2,0.3382195860881475
1000,4,2,2,0.6793177933758504
1000,4,3,2,0.8109010643165495
1000,4,4,2,0.7534735696674595
1000,4,5,2,0.6621489209509064
1000,4,6,2,0.5293110765498102
1000,4,7,2,0.45424467874235186
1000,4,8,2,0.3166317102396355
1000,4,9,2,0.3279940990233835
1000,4,10,2,0.32635545137914096
1000,4,2,2,0.6779083736558534
1000,4,3,2,0.7426788631487536
1000,4,4,2,0.7927828881480078
1000,4,5,2,0.6667715129166756
1000,4,6,2,0.5476261053576049
1000,4,7,2,0.4250336644918667
1000,4,8,2,0.3085545935274403
1000,4,9,2,0.31999604891940636
1000,4,10,2,0.32998756598871537
1000,4,2,2,0.8144665239662108
1000,4,3,2,0.6434593152446726
1000,4,4,2,0.5026857699352143
1000,4,5,2,0.49747032651747286
1000,4,6,2,0.46154162614653077
1000,4,7,2,0.32107668970877784
1000,4,8,2,0.32584012953890384
1000,4,9,2,0.3326572158780704
1000,4,10,2,0.32572545630109606
1000,4,2,2,0.7188229784385187
1000,4,3,2,0.7769343712836637
1000,4,4,2,0.7079831880397094
1000,4,5,2,0.6345465300574594
1000,4,6,2,0.5068061139224004
1000,4,7,2,0.3597033142337455
1000,4,8,2,0.31185537368414973
1000,4,9,2,0.3210746993837608
1000,4,10,2,0.3285441304999499
1000,4,2,2,0.688525022857968
1000,4,3,2,0.8526071153053925
1000,4,4,2,0.6293237568770558
1000,4,5,2,0.6096710270705699
1000,4,6,2,0.47711449765012304
1000,4,7,2,0.34163875281404
1000,4,8,2,0.3351787589442703
1000,4,9,2,0.3381842732249693
1000,4,10,2,0.3436998127918987
1000,4,2,2,0.5756044124805223
1000,4,3,2,0.7512859708309549
1000,4,4,2,0.7222957014169269
1000,4,5,2,0.6072713527856505
1000,4,6,2,0.5251382759520719
1000,4,7,2,0.4021618386722407
1000,4,8,2,0.32602679695527864
1000,4,9,2,0.3279524091926131
1000,4,10,2,0.3431274989847411
1000,4,2,2,0.6252353520521505
1000,4,3,2,0.6758012296890403
1000,4,4,2,0.6243578280978102
1000,4,5,2,0.5469373685805498
1000,4,6,2,0.4301313796334877
1000,4,7,2,0.3443493833891365
1000,4,8,2,0.33776463213654606
1000,4,9,2,0.3291002191151521
1000,4,10,2,0.3430856873294245
1000,4,2,2,0.7038751611826528
1000,4,3,2,0.7408002133398289
1000,4,4,2,0.7078517191097147
1000,4,5,2,0.6104340011860238
1000,4,6,2,0.4931361510729987
1000,4,7,2,0.43016649371783955
1000,4,8,2,0.32221018836887855
1000,4,9,2,0.3339164893055541
1000,4,10,2,0.3344944253365684
1000,4,2,2,0.6559953000555832
1000,4,3,2,0.6989884526278133
1000,4,4,2,0.6431615806245227
1000,4,5,2,0.5369910201863314
1000,4,6,2,0.448669161404297
1000,4,7,2,0.35878413443280177
1000,4,8,2,0.3323028277116723
1000,4,9,2,0.34191349474712235
1000,4,10,2,0.3402317566711234
1000,4,2,2,0.8058801070010727
1000,4,3,2,0.7087604111911233
1000,4,4,2,0.5262084432580102
1000,4,5,2,0.44005195969323585
1000,4,6,2,0.3785950436793549
1000,4,7,2,0.3371142307616078
1000,4,8,2,0.3242509760889668
1000,4,9,2,0.324328242249226
1000,4,10,2,0.32912495969256866
1000,4,2,2,0.7504448469157198
1000,4,3,2,0.7636767701203414
1000,4,4,2,0.524524089292494
1000,4,5,2,0.5184350553023168
1000,4,6,2,0.4141785707266388
1000,4,7,2,0.31425601978732964
1000,4,8,2,0.31479031613897385
1000,4,9,2,0.32493664616553736
1000,4,10,2,0.3299867145954228
1000,4,2,2,0.8133724917012519
1000,4,3,2,0.7925696214017494
1000,4,4,2,0.5109784966524733
1000,4,5,2,0.5249795470852205
1000,4,6,2,0.42658181054406613
1000,4,7,2,0.34081935308153677
1000,4,8,2,0.3294746188025656
1000,4,9,2,0.33415401486139173
1000,4,10,2,0.3395715536101268
1000,4,2,2,0.7248652248515352
1000,4,3,2,0.6484015524883332
1000,4,4,2,0.4459770847004666
1000,4,5,2,0.3712388044449258
1000,4,6,2,0.36301621781499965
1000,4,7,2,0.34083779122966357
1000,4,8,2,0.34945327205981264
1000,4,9,2,0.3513535191437993
1000,4,10,2,0.34584647533075275
1000,4,2,2,0.5582167301421405
1000,4,3,2,0.6754163897628366
1000,4,4,2,0.5596195303855123
1000,4,5,2,0.5247536422777305
1000,4,6,2,0.422989733208095
1000,4,7,2,0.3288033592228512
1000,4,8,2,0.3372522487907482
1000,4,9,2,0.33646953627387743
1000,4,10,2,0.33912818913306336
1000,4,2,2,0.5587329700296055
1000,4,3,2,0.7007463240382475
1000,4,4,2,0.8496664753726811
1000,4,5,2,0.7215288397758327
1000,4,6,2,0.5904430644346503
1000,4,7,2,0.44958285947430293
1000,4,8,2,0.3231710305575536
1000,4,9,2,0.3340737918948131
1000,4,10,2,0.3367001860751513
1000,4,2,2,0.6619843001061523
1000,4,3,2,0.7565438335917246
1000,4,4,2,0.7508817366452673
1000,4,5,2,0.6509209003636723
1000,4,6,2,0.5322048978604855
1000,4,7,2,0.39176206699882526
1000,4,8,2,0.32012994644317183
1000,4,9,2,0.33132575241174983
1000,4,10,2,0.33290196190756427
1000,4,2,2,0.5968526378545402
1000,4,3,2,0.6174302136193478
1000,4,4,2,0.7702634242306586
1000,4,5,2,0.6561193743060528
1000,4,6,2,0.5372134189679412
1000,4,7,2,0.43240042906261567
1000,4,8,2,0.3012323850632109
1000,4,9,2,0.3062678748285704
1000,4,10,2,0.31888681802761376
1000,4,2,2,0.6815417977206374
1000,4,3,2,0.761692277917795
1000,4,4,2,0.6441206113324371
1000,4,5,2,0.5322594625980973
1000,4,6,2,0.4560020297226034
1000,4,7,2,0.3189349600039084
1000,4,8,2,0.31772076123211834
1000,4,9,2,0.3472598626397348
1000,4,10,2,0.3448719880748871
1000,4,2,2,0.7523805808153914
1000,4,3,2,0.6388668111232173
1000,4,4,2,0.6287615885368784
1000,4,5,2,0.501246957542342
1000,4,6,2,0.42375369288224196
1000,4,7,2,0.3670033839008771
1000,4,8,2,0.3368300609813515
1000,4,9,2,0.3318150979261629
1000,4,10,2,0.34029545428355995
1000,4,2,2,0.5162207191501392
1000,4,3,2,0.668584510566532
1000,4,4,2,0.7671791492072689
1000,4,5,2,0.655194712905305
1000,4,6,2,0.5494567506636123
1000,4,7,2,0.4494585744039671
1000,4,8,2,0.3298912486223316
1000,4,9,2,0.33164758426353275
1000,4,10,2,0.3396742739819132
1000,4,2,2,0.6840968159536636
1000,4,3,2,0.7452273356649239
1000,4,4,2,0.6761870845831547
1000,4,5,2,0.579037950288654
1000,4,6,2,0.5529076436556226
1000,4,7,2,0.432372970619303
1000,4,8,2,0.3110926488597317
1000,4,9,2,0.3244671699512095
1000,4,10,2,0.3369113771923901
1000,4,2,2,0.5998599226210249
1000,4,3,2,0.7231948020379048
1000,4,4,2,0.7762510097695866
1000,4,5,2,0.6621378341657317
1000,4,6,2,0.5361753208881
1000,4,7,2,0.43170728266346126
1000,4,8,2,0.32018968538684794
1000,4,9,2,0.33272096191542094
1000,4,10,2,0.33330895347178646
1000,4,2,2,0.5456980088564917
1000,4,3,2,0.7030736178976685
1000,4,4,2,0.7698473637301055
1000,4,5,2,0.6605975846341842
1000,4,6,2,0.5456472163159595
1000,4,7,2,0.45002500598135114
1000,4,8,2,0.3286345784825727
1000,4,9,2,0.332778906380181
1000,4,10,2,0.33969657004351594
1000,4,2,2,0.6620799431788394
1000,4,3,2,0.709132425354544
1000,4,4,2,0.6805892189303098
1000,4,5,2,0.5759566699749095
1000,4,6,2,0.4813317118516935
1000,4,7,2,0.3777956859067716
1000,4,8,2,0.3193566550923334
1000,4,9,2,0.3256328891593995
1000,4,10,2,0.32850023784327453
1000,4,2,2,0.8507059955548696
1000,4,3,2,0.683733721289452
1000,4,4,2,0.4054032486844785
1000,4,5,2,0.33478248424116647
1000,4,6,2,0.34572835538703467
1000,4,7,2,0.3359223015358652
1000,4,8,2,0.3288014091825239
1000,4,9,2,0.3376858224545675
1000,4,10,2,0.3397843868560229
1000,4,2,2,0.4979258958030897
1000,4,3,2,0.6079657496648171
1000,4,4,2,0.5233321298231229
1000,4,5,2,0.48853350764707376
1000,4,6,2,0.4115937390514224
1000,4,7,2,0.3423810443189409
1000,4,8,2,0.3328949806064043
1000,4,9,2,0.3375784024041341
1000,4,10,2,0.33620706933743255
1000,4,2,2,0.6320354689275678
1000,4,3,2,0.7087010106180244
1000,4,4,2,0.760101047489751
1000,4,5,2,0.6521517526326611
1000,4,6,2,0.5354266383392341
1000,4,7,2,0.4486844025439808
1000,4,8,2,0.32975136640364733
1000,4,9,2,0.3368352029270942
1000,4,10,2,0.34691307929030857
1000,4,2,2,0.5989840910756307
1000,4,3,2,0.7483665779662363
1000,4,4,2,0.7834268526094823
1000,4,5,2,0.6600890670401527
1000,4,6,2,0.550793004670988
1000,4,7,2,0.41599146287326594
1000,4,8,2,0.3202627494806227
1000,4,9,2,0.3277790355313116
1000,4,10,2,0.3272191965272389
1000,4,2,2,0.679840805449971
1000,4,3,2,0.7301756459331293
1000,4,4,2,0.5764502778289352
1000,4,5,2,0.5398981009118035
1000,4,6,2,0.4244538580785436
1000,4,7,2,0.3155635814085451
1000,4,8,2,0.330198615243709
1000,4,9,2,0.3395229090232708
1000,4,10,2,0.3442013508636461
1000,4,2,2,0.685849625218744
1000,4,3,2,0.807296646762547
1000,4,4,2,0.6562716171339323
1000,4,5,2,0.590549617333724
1000,4,6,2,0.4676202140927675
1000,4,7,2,0.33403429159478776
1000,4,8,2,0.32448989001379075
1000,4,9,2,0.3331610039989166
1000,4,10,2,0.3390019100023376
1000,4,2,2,0.6829855001974285
1000,4,3,2,0.7851167004818183
1000,4,4,2,0.6207274427070427
1000,4,5,2,0.5156512886192449
1000,4,6,2,0.3824139913428686
1000,4,7,2,0.35812506893394364
1000,4,8,2,0.33681894153517783
1000,4,9,2,0.3329271941752538
1000,4,10,2,0.34422079292329444
1000,4,2,2,0.7643397917152988
1000,4,3,2,0.7693218109459299
1000,4,4,2,0.644337465359728
1000,4,5,2,0.5858004201594322
1000,4,6,2,0.4855890304062692
1000,4,7,2,0.4382987811728387
1000,4,8,2,0.3353739644562568
1000,4,9,2,0.3424893312670152
1000,4,10,2,0.3370430561876787
1000,4,2,2,0.7931304053710506
1000,4,3,2,0.7834105427590671
1000,4,4,2,0.6446777739010882
1000,4,5,2,0.5615723963935032
1000,4,6,2,0.4537378732211095
1000,4,7,2,0.35850014452301215
1000,4,8,2,0.32626256278309096
1000,4,9,2,0.3410027363937162
1000,4,10,2,0.34559442873706575
1000,4,2,2,0.6244619171461786
1000,4,3,2,0.5667219306454789
1000,4,4,2,0.4622478265697136
1000,4,5,2,0.4377948792102211
1000,4,6,2,0.4146785852593838
1000,4,7,2,0.33366193411586575
1000,4,8,2,0.3327115779969645
1000,4,9,2,0.331810238140353
1000,4,10,2,0.34439010511621126
1000,4,2,2,0.7445336809749012
1000,4,3,2,0.683777808385217
1000,4,4,2,0.5745619190132036
1000,4,5,2,0.4950095952234266
1000,4,6,2,0.41933208019287926
1000,4,7,2,0.3580481248981373
1000,4,8,2,0.3249170134428242
1000,4,9,2,0.32090987551344985
1000,4,10,2,0.3272444798370624
1000,4,2,2,0.6665890949695072
1000,4,3,2,0.7397660017158707
1000,4,4,2,0.7079011524244538
1000,4,5,2,0.6310060766584619
1000,4,6,2,0.4909481344468319
1000,4,7,2,0.44019547045080837
1000,4,8,2,0.3257012035002335
1000,4,9,2,0.32432004126659286
1000,4,10,2,0.33276121971397504
1000,4,2,2,0.7021112113174657
1000,4,3,2,0.7560412221759588
1000,4,4,2,0.6195113690449008
1000,4,5,2,0.5759224419070847
1000,4,6,2,0.44740842688710303
1000,4,7,2,0.4262451918201579
1000,4,8,2,0.3255107842588935
1000,4,9,2,0.3335156338849864
1000,4,10,2,0.33374570275845966
1000,4,2,2,0.5308488471956485
1000,4,3,2,0.6663572129445672
1000,4,4,2,0.8229994467382117
1000,4,5,2,0.7023264298930396
1000,4,6,2,0.588247722877555
1000,4,7,2,0.46018113713610465
1000,4,8,2,0.3333361407121263
1000,4,9,2,0.34713769887411844
1000,4,10,2,0.35658625508868125
1000,4,2,2,0.6730197767340249
1000,4,3,2,0.80201245251818
1000,4,4,2,0.7542802007433342
1000,4,5,2,0.6694235260069988
1000,4,6,2,0.5303604473629947
1000,4,7,2,0.3967857193973728
1000,4,8,2,0.3230754404040972
1000,4,9,2,0.3243165391339315
